,neut,male,female,date,round,groupid,lane,age,new_distance,dandivi,yeondivi,jockey_w,raw_weight,weight_added,prev1_velo,prev2_velo,prev3_velo,cure_in_1m,jprev1_rank,jprev2_rank,jprev3_rank,prev_velo_avg,prev_rank_avg,prev_rank_mean,year,month,prediction,rank_binary,rank
526,1,0,0,2018-09-02,9,6151,7,4,1,33.2,6.5,-0.112145276,-0.33180125,-1.313448931,0.068948964,0.293498225,1.826771547,1,8,2,4,15.83420891,7,7.666666667,2018,9,0.152077273,0,9
527,1,0,0,2018-09-02,9,6151,6,3,1,3,1.3,0.906719304,-0.493636362,-0.450324259,0.947384684,0.726285554,1.205869984,0,12,8,3,15.93616722,8,1.666666667,2018,9,0.531807482,0,8
528,0,0,1,2018-09-02,9,6151,3,5,1,17.6,2.9,-0.87629371,-0.068819194,-0.450324259,1.054708356,0.107607555,-0.168867478,1,5,8,1,15.66230428,5,8,2018,9,0.204198435,0,6
529,0,0,1,2018-09-02,9,6151,8,4,1,26.9,6.8,-0.87629371,0.05255714,-2.608135938,-0.25127638,0.203886314,1.039953394,1,3,2,4,15.65986736,4,5,2018,9,0.125228927,0,5
530,1,0,0,2018-09-02,9,6151,4,3,1,14,3.8,-1.131009855,0.598750641,-1.025740707,0.815036445,-1.74114333,0.905311167,0,1,6,5,15.51394434,1,8.333333333,2018,9,0.268598855,1,3
531,0,1,0,2018-09-02,9,6151,2,4,1,2.9,1.5,-0.87629371,-0.412718806,-0.738032483,0.727341631,0.770508985,0.638971501,1,11,5,3,15.82795856,6,3.666666667,2018,9,0.50224191,1,2
532,1,0,0,2018-09-02,9,6151,1,4,1,6.3,2.3,-0.366861421,-0.250883694,-0.162616035,1.395660977,0.770508985,0.816097677,0,10,10,10,15.95190222,9,6.333333333,2018,9,0.374771804,1,1
533,0,0,1,2018-09-02,8,4470,9,4,1,45.4,6.1,-1.385726,0.497603696,0.412800413,1.278042503,0.814840411,0.529139324,1,8,2,4,15.89940593,4,5,2018,9,0.109463155,0,9
534,1,0,0,2018-09-02,8,4470,4,4,1,63.4,7.8,-0.87629371,0.214392251,-0.162616035,-1.256236338,-0.877907844,0.023843096,0,8,5,10,15.20718358,1,10.66666667,2018,9,0.102096312,0,8
535,0,0,1,2018-09-02,8,4470,3,5,1,20.4,2.7,-0.112145276,0.093015918,-1.169594819,1.045060221,0.359018859,1.826771547,1,10,10,10,15.98721193,5,7,2018,9,0.205911636,0,4
536,0,1,0,2018-09-02,8,4470,2,3,1,1.3,1.1,1.416151593,0.902191475,-1.457303043,0.720053012,2.953179749,1.70496867,0,5,8,1,16.29933995,7,3.666666667,2018,9,0.656322002,1,2
537,0,0,1,2018-09-02,8,4470,5,4,1,19.2,2.2,-0.87629371,-0.352030639,0.268946301,0.298757526,1.580760984,-0.141465047,1,3,2,4,15.76959252,2,8.666666667,2018,9,0.199752241,1,1
538,0,0,1,2018-09-02,7,5901,5,3,1,50.4,9.1,-0.366861421,-0.999371085,-3.183552386,0.298757526,-1.265146358,0.86064989,0,5,4,3,15.50086028,1,5.333333333,2018,9,0.145283416,0,10
539,0,1,0,2018-09-02,7,5901,6,3,1,10.6,2.8,0.142570869,0.780815142,1.419779197,-0.022143112,2.192255042,0.758342192,0,9,8,1,15.94206703,10,4,2018,9,0.346314251,0,8
540,0,1,0,2018-09-02,7,5901,7,3,1,12.3,3.1,-0.87629371,-0.028360416,-1.169594819,1.161177993,0.359018859,1.107647362,0,8,2,4,15.89987407,8,5,2018,9,0.279302597,0,7
541,0,1,0,2018-09-02,7,5901,4,3,1,8.1,2.1,-0.112145276,1.286549865,0.556654525,0.910523769,0.718925454,-0.263396125,1,5,8,1,15.71636584,6,3.666666667,2018,9,0.384671003,0,6
542,0,1,0,2018-09-02,7,5901,8,3,1,16.7,2.3,-0.366861421,0.881962086,1.563633309,0.466802143,0.061435877,-0.168867478,0,6,8,4,15.56917495,2,8,2018,9,0.255271316,0,5
543,0,0,1,2018-09-02,7,5901,10,3,1,38.3,7.4,-0.87629371,-0.372260028,0.556654525,0.644426393,1.341677639,0.586168902,1,1,6,5,15.89123952,7,4,2018,9,0.106336698,0,4
544,0,0,1,2018-09-02,7,5901,2,3,1,28.5,5,-0.87629371,-0.169966139,1.275925085,0.391522081,1.223287251,-0.430208469,0,4,3,1,15.68927585,4,4,2018,9,0.202176243,1,3
545,0,0,1,2018-09-02,7,5901,3,4,1,6.9,2.1,0.142570869,-0.817306585,0.125092189,1.395660977,1.282387276,0.20001414,0,3,7,8,15.93696136,9,6,2018,9,0.327142775,1,2
546,1,0,0,2018-09-02,7,5901,1,3,1,1.7,1.1,0.142570869,-0.109277972,0.125092189,1.753113865,1.520699998,1.523742545,1,10,10,10,16.21636817,12,2.666666667,2018,9,0.674086511,1,1
547,1,0,0,2018-09-02,6,5322,8,4,1,31.4,5.3,0.142570869,0.355997974,0.125092189,-1.393474044,-0.122060846,-1.178174226,1,5,8,1,15.12251394,2,7.333333333,2018,9,0.133777782,0,8
548,0,1,0,2018-09-02,6,5322,1,5,1,5.9,1.6,0.652003159,0.517833085,-0.738032483,-1.946934388,-0.713364537,0.286747688,0,11,5,3,15.16778501,3,9,2018,9,0.488960266,0,7
549,0,1,0,2018-09-02,6,5322,7,4,1,3.9,1.8,0.142570869,-0.169966139,-0.738032483,0.383317467,1.154576567,1.70496867,1,10,10,10,15.98806041,8,4,2018,9,0.423148721,0,6
550,0,1,0,2018-09-02,6,5322,5,6,1,10,2.4,0.652003159,0.275080418,1.275925085,-1.540900791,-1.383733839,-1.529289648,1,5,7,7,14.86623285,1,7,2018,9,0.216455832,1,3
551,1,0,0,2018-09-02,6,5322,6,3,0,5.3,2.2,0.142570869,0.902191475,1.275925085,0.86271687,0.691614076,1.205869984,0,3,2,4,15.91867651,7,6.666666667,2018,9,0.38733232,1,2
552,0,1,0,2018-09-02,6,5322,2,5,1,21.1,3.6,0.652003159,-0.068819194,-0.450324259,-0.061038623,0.73259659,-1.274189971,0,3,7,8,15.42880775,6,9.333333333,2018,9,0.214250937,1,1
553,0,0,1,2018-09-02,5,316,6,4,1,16.1,3.8,0.652003159,1.104485365,1.132070973,-1.334140927,-1.265146358,-1.302722715,1,8,3,6,14.94677599,2,4.666666667,2018,9,0.164875388,0,9
554,1,0,0,2018-09-02,5,316,2,4,1,10.9,3.4,1.161435448,-0.554324528,-0.162616035,-0.292616508,-1.475034787,-0.902333523,1,10,10,10,15.12743713,4,6.333333333,2018,9,0.232053354,0,8
555,0,1,0,2018-09-02,5,316,7,4,1,3.5,1.4,1.161435448,-0.008131027,0.700508637,-1.094710026,-0.93004449,0.50725267,1,3,7,8,15.29351866,6,2.333333333,2018,9,0.46980384,0,7
556,1,0,0,2018-09-02,5,316,4,5,1,28.7,5.4,0.142570869,-0.008131027,-0.881886595,0.767481992,-1.204702298,0.719940129,0,7,8,7,15.55812126,8,7.333333333,2018,9,0.178341359,0,5
557,0,1,0,2018-09-02,5,316,9,4,1,6.3,1.8,1.670867738,0.295309807,0.556654525,-1.214847381,-1.802962904,-1.557400384,1,3,2,4,14.84905534,1,6.333333333,2018,9,0.38005057,0,4
558,0,1,0,2018-09-02,5,316,1,4,1,3.4,1.5,0.652003159,0.173933473,-1.601157155,-1.124823961,0.326897206,-1.147741859,0,4,3,1,15.23176365,5,5.333333333,2018,9,0.642763615,1,3
559,0,0,1,2018-09-02,5,316,3,4,1,11.1,3.2,-0.366861421,-1.039829863,-1.169594819,0.466802143,1.038131374,-1.359646248,0,5,8,1,15.53845235,7,7,2018,9,0.237174883,1,2
560,0,1,0,2018-09-02,2,2846,7,3,1,43.3,12.9,-0.87629371,0.05255714,0.700508637,-1.860754397,-0.178141396,0.160635253,0,9,8,1,15.24004397,3,8.333333333,2018,9,0.090851277,0,11
561,1,0,0,2018-09-02,2,2846,9,5,1,87.9,16.4,-0.87629371,-0.776847807,2.714466204,-0.292616508,0.575998303,0.289834706,1,7,9,8,15.5990478,5,7,2018,9,0.059385825,0,10
562,0,1,0,2018-09-02,2,2846,2,3,1,16.9,4.9,0.397287014,0.072786529,-0.594178371,-0.579280212,-1.174400245,0.638971501,0,7,8,7,15.3528326,4,5,2018,9,0.240558177,0,9
563,0,1,0,2018-09-02,2,2846,4,3,1,63.2,12.4,-1.385726,-0.109277972,0.700508637,-1.831928332,-1.652903683,-1.178174226,1,5,2,2,14.83525658,2,5.666666667,2018,9,0.075616151,0,8
564,1,0,0,2018-09-02,2,2846,1,3,1,13.9,2.6,-0.366861421,-0.837535974,-0.306470147,-1.628740958,-1.945259374,-1.863586936,1,5,8,1,14.72305792,1,6.666666667,2018,9,0.323824584,0,6
565,0,0,1,2018-09-02,2,2846,3,4,1,25.4,3.7,0.652003159,-0.372260028,1.851341533,0.466802143,0.682169722,0.463558758,0,9,3,12,15.75134036,9,3.333333333,2018,9,0.258965522,0,5
566,1,0,0,2018-09-02,2,2846,11,3,1,5.4,2,1.161435448,0.902191475,-0.450324259,0.596597604,0.528606011,0.286747688,1,3,7,8,15.72239621,7,3,2018,9,0.350426733,1,3
567,0,1,0,2018-09-02,2,2846,8,3,1,7.4,2.1,0.906719304,0.05255714,-0.162616035,0.958457644,0.463190894,0.43448814,0,4,3,1,15.78750974,10,2,2018,9,0.400347978,1,2
568,0,1,0,2018-09-02,2,2846,5,3,0,5.4,2,0.652003159,-0.311571861,-0.306470147,1.793262558,0.061435877,0.302805976,0,3,2,4,15.83261385,11,4.666666667,2018,9,0.447736084,1,1
569,0,1,0,2018-09-02,1,3666,4,3,1,8.9,2.9,0.906719304,0.598750641,0.412800413,-0.022143112,-0.22008539,0.994962515,0,1,6,5,15.62530376,4,5,2018,9,0.347600043,0,7
570,0,0,1,2018-09-02,1,3666,2,3,0,3.6,1.7,-0.112145276,0.093015918,0.844362749,0.701116442,0.061435877,0.302805976,1,3,2,4,15.67209284,5,5,2018,9,0.422289252,0,6
571,0,1,0,2018-09-02,1,3666,6,3,1,56.9,13.3,0.652003159,0.173933473,0.844362749,-0.821269054,-0.705575773,-0.221445689,1,10,10,10,15.26058523,1,7,2018,9,0.05247879,0,5
572,0,0,1,2018-09-02,1,3666,1,3,1,37.9,11.5,-0.366861421,-0.048589805,0.556654525,0.644426393,-0.167639826,-0.346999474,1,3,7,8,15.536078,2,6,2018,9,0.083228394,0,4
573,0,1,0,2018-09-02,1,3666,3,3,1,9,2.6,1.161435448,-0.271113083,1.275925085,-0.168301539,0.289905122,0.529139324,0,5,7,7,15.61042136,3,4.333333333,2018,9,0.361420333,1,3
574,0,0,1,2018-09-02,1,3666,5,3,0,13.9,4.7,-0.366861421,-0.048589805,-1.313448931,0.531581949,0.585491712,0.586168902,0,4,3,1,15.76459094,6,6.333333333,2018,9,0.199206203,1,2
575,1,0,0,2018-09-01,12,4429,8,3,0,13.7,3.1,1.161435448,0.477374308,-0.018761923,1.944600678,0.9112642,3.485739178,1,1,5,9,16.44065742,11,4.333333333,2018,9,0.221068338,0,11
576,1,0,0,2018-09-01,12,4429,11,6,1,37,3.7,0.906719304,-0.048589805,-0.306470147,-1.363833509,1.063825128,-0.957170127,1,5,2,5,15.33156233,2,4.333333333,2018,9,0.143132344,0,10
577,1,0,0,2018-09-01,12,4429,5,4,0,105.2,7.9,-1.385726,-0.71615964,0.412800413,-1.452599522,-1.719942481,-1.130811745,1,12,2,7,14.88812813,1,7.333333333,2018,9,0.069003858,0,9
578,0,0,1,2018-09-01,12,4429,12,4,1,115.8,16.2,-1.385726,-0.412718806,0.268946301,-0.061038623,0.959668175,0.340331218,1,10,4,6,15.696259,5,9.333333333,2018,9,0.037975837,0,8
579,0,0,1,2018-09-01,12,4429,4,5,1,94.6,12.2,-1.385726,-0.068819194,-1.313448931,0.958457644,0.447650827,0.912765344,0,11,10,8,15.85468557,6,7.666666667,2018,9,0.069535501,0,7
580,0,1,0,2018-09-01,12,4429,6,3,0,11.4,2.8,-1.385726,0.477374308,1.563633309,1.643153166,1.154576567,1.205869984,0,2,10,3,16.10076741,7,2.666666667,2018,9,0.39039126,0,6
581,0,1,0,2018-09-01,12,4429,9,5,1,93.2,7.6,-0.87629371,0.194162862,0.844362749,0.733591375,-0.775549473,0.857463977,0,4,8,1,15.63556947,3,5.333333333,2018,9,0.094365276,0,5
582,0,1,0,2018-09-01,12,4429,10,3,0,18.8,3.4,-1.385726,0.558291863,-1.601157155,1.297593026,1.701468917,2.010973438,0,11,9,10,16.24646537,9,3.333333333,2018,9,0.201430947,0,4
583,0,0,1,2018-09-01,12,4429,7,3,0,8.8,2.5,0.397287014,-0.008131027,0.125092189,1.74309031,1.904402962,2.37438048,1,1,6,8,16.39424107,10,2.333333333,2018,9,0.248892769,1,3
584,0,1,0,2018-09-01,11,6185,8,4,1,31.5,4.5,-0.621577566,0.194162862,-1.025740707,-0.792320094,-1.057477315,-0.000744116,0,4,8,1,15.24566286,2,9.333333333,2018,9,0.153927267,0,8
585,1,0,0,2018-09-01,11,6185,7,6,1,28.2,6.9,1.925583883,0.457144919,1.707487421,1.437851687,0.127432103,0.982128249,0,1,6,8,15.88860818,7,9,2018,9,0.14891994,0,7
586,0,1,0,2018-09-01,11,6185,1,5,1,26.6,4.4,-0.366861421,0.153704084,-0.306470147,0.67274901,0.980452113,2.37438048,1,1,6,7,16.1024437,9,7,2018,9,0.152896136,0,6
587,1,0,0,2018-09-01,11,6185,2,7,1,25.7,3.2,-0.366861421,-0.089048583,1.275925085,-0.588303525,1.651078664,-0.574883649,1,10,7,9,15.58652418,5,9.333333333,2018,9,0.168979272,0,5
588,1,0,0,2018-09-01,11,6185,5,5,1,5.9,1.5,-0.87629371,0.578521252,0.556654525,-0.899188363,-0.182806759,-1.00608786,1,1,4,4,15.21130528,1,4.333333333,2018,9,0.456558108,0,4
589,1,0,0,2018-09-01,11,6185,3,5,1,8.9,1.9,0.142570869,0.61898003,-0.018761923,-0.426298761,-0.811205349,-0.305247269,1,2,2,9,15.29109605,3,6,2018,9,0.406707764,1,3
590,0,1,0,2018-09-01,11,6185,9,5,1,3,1.2,0.397287014,0.05255714,0.556654525,-0.35215758,-0.332181419,-0.092644895,1,10,4,6,15.40258139,4,3.333333333,2018,9,0.566666186,1,2
591,0,1,0,2018-09-01,11,6185,4,3,1,2,1.2,-0.621577566,1.246091087,1.995195645,1.650273591,-0.465543481,-0.604589352,0,12,5,7,15.60315742,6,3.666666667,2018,9,0.678356826,1,1
592,1,0,0,2018-09-01,10,3155,8,3,1,41.5,9.1,-0.87629371,0.254851029,1.275925085,0.380793731,0.718925454,1.009947202,1,7,3,8,15.82337513,6,5.333333333,2018,9,0.130307108,0,11
593,0,1,0,2018-09-01,10,3155,10,4,1,4.6,1.7,-0.112145276,-0.109277972,-0.450324259,0.640073038,0.948486619,2.106140534,0,5,2,5,16.05404462,11,4.333333333,2018,9,0.38065052,0,10
594,0,0,1,2018-09-01,10,3155,7,5,1,18,3.6,1.161435448,-0.412718806,0.268946301,0.815036445,0.463190894,1.107647362,1,11,11,10,15.86416128,7,3.333333333,2018,9,0.164401829,0,9
595,0,1,0,2018-09-01,10,3155,11,4,1,70.4,12.4,-1.131009855,0.214392251,-1.313448931,-1.599511913,0.959668175,-1.444678423,1,11,10,8,15.21098494,1,6,2018,9,0.03663655,0,8
596,0,1,0,2018-09-01,10,3155,6,4,1,30.6,3.9,-0.112145276,-0.635242084,1.132070973,0.491452436,0.959668175,1.453739991,1,10,7,9,15.93911077,8,5.333333333,2018,9,0.16825147,0,7
597,0,1,0,2018-09-01,10,3155,3,4,1,11.4,2.9,-0.87629371,-0.028360416,-0.306470147,-0.912902162,0.447650827,0.86064989,0,12,5,7,15.57207134,3,6,2018,9,0.235320732,0,6
598,0,0,1,2018-09-01,10,3155,5,4,1,27.3,5.3,-0.87629371,-0.169966139,-0.162616035,-0.022143112,-1.295288647,0.771654127,0,6,12,9,15.4363872,2,7,2018,9,0.149822712,0,5
599,1,0,0,2018-09-01,10,3155,1,5,1,7.9,2.6,0.397287014,-0.534095139,0.700508637,0.25255643,2.149272428,0.994962515,1,5,4,4,16.01053882,10,4.666666667,2018,9,0.246698335,1,3
600,1,0,0,2018-09-01,10,3155,2,5,1,30.4,6.4,-0.87629371,-0.372260028,0.125092189,0.298757526,0.67115753,0.529139324,0,2,2,9,15.73455992,4,5.666666667,2018,9,0.169843629,1,2
601,0,0,1,2018-09-01,10,3155,4,4,1,4.1,1.6,-0.621577566,-0.271113083,0.268946301,0.86271687,1.302129536,0.898924292,1,4,8,1,15.96297384,9,3.666666667,2018,9,0.354602963,1,1
602,1,0,0,2018-09-01,9,3949,10,3,1,12.5,3.4,-0.87629371,0.05255714,-0.738032483,0.683654252,0.20031116,2.574612837,1,2,10,3,16.01956722,7,6.333333333,2018,9,0.14809072,0,11
603,0,1,0,2018-09-01,9,3949,3,3,1,14.6,4.2,-0.112145276,0.05255714,1.563633309,0.295199319,1.128217728,0.246664696,0,1,6,8,15.75955162,5,6.666666667,2018,9,0.251346499,0,8
604,0,0,1,2018-09-01,9,3949,8,4,1,9.2,2.9,0.142570869,-0.291342472,-0.018761923,1.219516456,-0.175671,-0.03143048,1,1,5,9,15.66524965,4,7.333333333,2018,9,0.168158486,0,5
605,1,0,0,2018-09-01,9,3949,12,3,1,18.8,3.5,-0.621577566,1.589990699,-0.162616035,0.815036445,-3.38177564,-1.655424013,1,2,2,9,14.90337499,1,10,2018,9,0.114959754,0,4
606,0,1,0,2018-09-01,9,3949,4,3,1,34.8,4.2,-1.385726,-0.615012695,2.282903868,1.753113865,1.88401008,0.472289085,0,6,12,9,16.11659489,8,4.333333333,2018,9,0.197461441,1,2
607,0,1,0,2018-09-01,9,3949,11,3,0,2.9,1.2,1.416151593,-0.210424916,1.132070973,2.364650262,2.254514421,1.225577572,0,4,6,5,16.36976864,10,1.666666667,2018,9,0.487286061,1,1
608,1,0,0,2018-09-01,8,4417,4,6,1,29.1,4.3,0.397287014,-0.169966139,0.700508637,0.929682053,1.46083307,1.225577572,1,1,3,4,16.04334003,3,6,2018,9,0.167585343,0,5
609,0,0,1,2018-09-01,8,4417,3,4,1,2.5,1.2,0.652003159,1.650678866,0.988216861,1.753113865,1.351577936,1.76577092,0,4,6,5,16.22689082,7,1.666666667,2018,9,0.652960658,0,4
610,0,1,0,2018-09-01,8,4417,7,3,1,5.7,1.8,-0.621577566,0.61898003,-0.162616035,1.813369653,1.401159262,1.344267397,1,1,5,9,16.18176851,4,2,2018,9,0.294373065,1,3
611,1,0,0,2018-09-01,8,4417,2,3,1,3.3,1.6,-1.385726,0.275080418,-0.306470147,1.395660977,2.068349678,1.107647362,1,6,12,9,16.18313117,5,3,2018,9,0.467606902,1,2
612,1,0,0,2018-09-01,8,4417,6,4,1,12.6,2.3,-0.87629371,0.032327751,1.419779197,1.57351841,2.068349678,-0.227444701,0,7,3,8,16.01543963,2,3,2018,9,0.259719938,1,1
613,0,1,0,2018-09-01,7,888,1,4,1,64.5,16.1,-0.87629371,-0.028360416,2.858320316,1.219516456,-0.510929979,0.529139324,0,11,11,10,15.69783784,5,9.333333333,2018,9,0.064490609,0,12
614,1,0,0,2018-09-01,7,888,5,4,1,50.4,15.9,-0.366861421,0.254851029,1.563633309,0.114672224,-1.209026801,-0.471665953,0,7,3,8,15.28854254,1,9.666666667,2018,9,0.084224544,0,11
615,0,0,1,2018-09-01,7,888,11,4,1,51.4,8.5,-1.385726,-0.109277972,0.412800413,0.125240594,0.16103162,-0.893062736,1,11,9,10,15.42832843,2,8,2018,9,0.054289721,0,10
616,0,1,0,2018-09-01,7,888,2,3,0,17.6,3.3,1.416151593,0.416686141,0.125092189,0.125240594,1.252813528,0.994962515,0,7,7,6,15.86134652,6,6,2018,9,0.314478576,0,9
617,0,0,1,2018-09-01,7,888,10,4,1,36.3,8.5,0.652003159,0.113245307,0.556654525,0.767481992,-0.03054956,0.107076067,0,3,11,11,15.64004195,4,9.333333333,2018,9,0.091111928,0,8
618,0,0,1,2018-09-01,7,888,6,5,1,42.7,10.8,0.652003159,0.093015918,-0.738032483,0.160514246,1.008200883,1.50371486,1,9,4,8,15.90478971,7,5,2018,9,0.113290004,0,7
619,1,0,0,2018-09-01,7,888,8,3,1,9.2,2.3,-0.366861421,-0.068819194,3.002174428,1.219516456,1.105654561,0.586168902,0,4,8,1,15.94141168,9,2.666666667,2018,9,0.36160785,0,6
620,0,0,1,2018-09-01,7,888,7,5,1,22.8,3.8,-0.112145276,-0.756618418,0.412800413,1.219516456,0.033081943,1.523742545,1,8,7,5,15.92141828,8,5.666666667,2018,9,0.159679085,0,5
621,0,1,0,2018-09-01,7,888,4,4,1,51.5,10.4,0.652003159,-0.473406973,1.419779197,-0.126666125,0.293498225,-0.123173218,1,10,4,6,15.52235915,3,10,2018,9,0.081265911,0,4
622,0,0,1,2018-09-01,7,888,12,3,1,4.5,1.5,-0.112145276,-0.513865751,0.268946301,1.454755235,1.282387276,1.949371824,1,1,6,8,16.19962379,10,4.333333333,2018,9,0.242051378,1,3
623,1,0,0,2018-09-01,7,888,3,4,1,2.4,1.3,1.161435448,-0.14973675,-0.594178371,1.753113865,1.88401008,1.826771547,0,5,2,5,16.31324265,12,5.666666667,2018,9,0.454947621,1,1
624,0,0,1,2018-09-01,6,426,9,3,1,27.8,6.6,-0.112145276,-0.230654305,-1.457303043,0.466802143,-1.158061589,0.117775076,1,5,2,5,15.43329253,4,6.333333333,2018,9,0.139386639,0,11
625,0,0,1,2018-09-01,6,426,10,3,1,30.8,5.7,0.397287014,-0.250883694,0.556654525,-0.457003165,0.59425929,0.20001414,1,1,5,9,15.56450412,6,5.666666667,2018,9,0.108040281,0,10
626,0,0,1,2018-09-01,6,426,6,3,1,12.6,3.3,0.397287014,-0.837535974,0.988216861,-2.371233326,-1.564202047,0.160635253,0,11,11,10,14.96327367,2,4.666666667,2018,9,0.271207124,0,9
627,0,0,1,2018-09-01,6,426,7,5,1,46.2,10.2,1.161435448,-0.635242084,0.125092189,0.083005038,1.047120083,0.672051389,0,1,6,7,15.77831894,11,6.666666667,2018,9,0.099695496,0,8
628,0,0,1,2018-09-01,6,426,4,4,1,64.3,13.7,-0.87629371,0.113245307,1.419779197,-1.570231902,-1.052655239,-1.568961926,1,10,7,9,14.90435063,1,4.666666667,2018,9,0.058952898,0,7
629,0,0,1,2018-09-01,6,426,3,3,1,9.3,2.1,-1.385726,0.23462164,0.556654525,0.466802143,0.59425929,0.079288595,1,6,12,9,15.68275551,8,4,2018,9,0.313492447,0,6
630,0,0,1,2018-09-01,6,426,8,3,1,23.9,4.6,-0.87629371,0.173933473,-0.018761923,0.167577435,0.506774574,0.246664696,1,2,2,9,15.65034292,7,4.666666667,2018,9,0.150901169,0,5
631,0,0,1,2018-09-01,6,426,2,4,1,26.1,5,-1.131009855,0.376227363,1.419779197,0.210015924,0.246844024,-0.459830927,0,8,11,9,15.51617638,5,7,2018,9,0.167022571,0,4
632,0,0,1,2018-09-01,6,426,12,3,0,2.3,1.3,0.652003159,0.315539196,0.844362749,1.93447294,1.105654561,0.643378668,1,7,3,8,16.05480014,12,3.333333333,2018,9,0.588429034,1,2
633,0,0,1,2018-09-01,6,426,1,3,1,8.6,2.2,0.142570869,-0.048589805,-0.018761923,0.596597604,0.550463911,0.50725267,0,9,4,3,15.75759119,9,2.666666667,2018,9,0.403303921,1,1
634,0,0,1,2018-09-01,5,936,9,6,1,24.6,4.7,0.142570869,0.133474696,0.125092189,-1.214847381,-1.083172294,-0.400885443,1,9,4,8,15.12172721,3,7.333333333,2018,9,0.131122619,0,9
635,0,1,0,2018-09-01,5,936,3,6,1,108.1,21.8,0.142570869,0.315539196,0.844362749,-1.570231902,0.959668175,-1.130811745,1,7,7,6,15.26085653,5,7,2018,9,0.032877188,0,8
636,0,1,0,2018-09-01,5,936,6,4,1,14.1,2,1.161435448,0.659438808,-0.018761923,1.144544189,-0.682188562,1.354192734,1,4,6,5,15.78167557,9,3.666666667,2018,9,0.348185241,0,6
637,1,0,0,2018-09-01,5,936,7,4,1,7,1.9,0.142570869,0.760585753,0.412800413,-1.2497281,-0.091609541,-1.147741859,0,1,5,9,15.15249182,4,6.333333333,2018,9,0.460382342,0,5
638,0,0,1,2018-09-01,5,936,5,5,1,48.3,7.7,-1.385726,0.032327751,0.125092189,0.910523769,-1.415329452,1.149678553,1,10,4,6,15.61087907,7,6,2018,9,0.115462899,0,4
639,0,0,1,2018-09-01,5,936,4,3,1,7,1.9,-0.87629371,-0.089048583,2.42675798,-0.729144615,-0.991458658,-1.073124786,0,5,2,5,15.10886588,2,7.666666667,2018,9,0.432811826,1,2
640,0,1,0,2018-09-01,5,936,2,5,1,9,2.1,1.670867738,0.254851029,-1.313448931,-1.124823961,-1.692178124,-0.545127512,1,4,8,1,15.02537626,1,3.333333333,2018,9,0.393823743,1,1
641,0,0,1,2018-09-01,3,2434,7,3,1,44,9.6,0.142570869,-0.797077196,-2.176573603,-0.15790196,-0.093953808,-0.787646802,0,3,6,3,15.36490425,4,9.333333333,2018,9,0.109755218,0,8
642,0,0,1,2018-09-01,3,2434,2,3,1,4.9,1.7,0.142570869,0.497603696,0.700508637,0.083005038,-0.136097654,-1.329533799,1,1,4,4,15.31550539,2,4.333333333,2018,9,0.407074898,0,7
643,0,0,1,2018-09-01,3,2434,3,4,1,13,2.3,0.142570869,-0.71615964,-0.450324259,-0.292616508,0.642557146,0.643378668,1,11,10,6,15.660064,8,3.666666667,2018,9,0.263300866,0,6
644,0,0,1,2018-09-01,3,2434,6,4,1,7.2,1.4,0.142570869,-0.918453529,0.125092189,0.083005038,-0.249387026,0.153484754,0,2,2,9,15.5143251,7,7,2018,9,0.436671734,0,5
645,0,0,1,2018-09-01,3,2434,8,4,1,31.3,4.3,0.142570869,0.214392251,0.412800413,-0.209838173,-0.136097654,-1.50941883,0,8,7,5,15.24634776,1,5.666666667,2018,9,0.142815486,0,4
646,0,1,0,2018-09-01,3,2434,5,3,1,18.6,3.3,1.161435448,0.133474696,0.412800413,-0.292616508,-0.345322422,0.246664696,1,10,1,7,15.45868188,5,6.333333333,2018,9,0.157790706,1,2
647,0,1,0,2018-09-01,3,2434,4,3,1,1.6,1,1.161435448,-0.392489417,-0.018761923,0.466802143,0.419712489,-1.147741859,0,7,7,6,15.4792063,6,3,2018,9,0.706289947,1,1
648,0,0,1,2018-09-01,2,448,9,3,1,26.1,4.7,0.142570869,-0.352030639,1.851341533,0.47542587,-0.085512995,0.190698585,0,11,9,11,15.60125688,5,7,2018,9,0.180515677,0,9
649,0,1,0,2018-09-01,2,448,2,3,1,46.3,7.6,1.161435448,-1.201664974,-0.450324259,-0.506017536,-0.249387026,-1.529289648,0,5,10,7,15.18344184,3,9.666666667,2018,9,0.108488597,0,8
650,1,0,0,2018-09-01,2,448,8,3,1,7,2,1.161435448,0.376227363,-1.169594819,0.160514246,1.047120083,-0.3955858,0,1,6,8,15.63470834,6,6.666666667,2018,9,0.373585761,0,6
651,0,0,1,2018-09-01,2,448,5,3,1,5.3,2.1,-1.89515829,-1.060059252,1.275925085,0.587915177,-0.00936437,0.643378668,1,6,12,9,15.69459515,7,7,2018,9,0.236480162,0,5
652,0,0,1,2018-09-01,2,448,10,3,1,3.4,1.3,0.142570869,-1.140976808,-0.018761923,0.872268116,1.341677639,1.166517972,0,1,6,7,16.00898393,9,4.666666667,2018,9,0.370604843,0,4
653,0,0,1,2018-09-01,2,448,1,3,1,4.6,1.5,0.142570869,-0.432948195,1.275925085,0.815036445,-0.03054956,0.529139324,0,1,2,6,15.70830778,8,7,2018,9,0.48037526,1,2
654,1,0,0,2018-09-01,2,448,6,3,1,3.8,1.8,1.161435448,0.153704084,-0.881886595,-0.619848096,-0.469674386,0.463558758,1,4,8,1,15.42397604,4,5.333333333,2018,9,0.367984265,1,1
