2018-09-15,6,흐림,4%,국4등급,1300,9.8,2.5,3.8,2.2,65.4,149.8,23.8,9.9,18.4,182.0,1496.6,12,037852,037507,036764,035652,037428,037339,036784,034142,037849,038061,036961,036769,Empty,Empty,Empty,Empty
2018-09-15,5,흐림,4%,국5등급,1300,17.0,4.1,4.5,3.1,101.0,253.5,28.1,31.9,26.9,580.0,5365.8,12,036946,037648,037678,036986,031453,037380,037509,036798,037662,037583,035083,037022,Empty,Empty,Empty,Empty
2018-09-15,4,흐림,4%,국6등급,1300,1.5,1.0,1.2,4.4,2.0,2.8,1.2,6.0,8.0,11.4,22.2,12,037856,036864,037464,037364,037813,035994,037332,036909,037816,036896,037935,037304,Empty,Empty,Empty,Empty
2018-09-15,3,흐림,4%,국6등급,1000,6.1,1.9,1.4,14.5,11.6,30.0,4.7,55.5,36.2,258.7,999.8,12,039294,039114,038929,038461,039703,038670,038468,039716,039337,039356,038518,039657,Empty,Empty,Empty,Empty
2018-09-15,2,흐림,4%,국5등급,1000,14.6,3.6,1.9,2.5,49.7,129.6,13.6,16.1,7.6,118.2,1295.4,12,037500,035734,038687,035569,038497,037989,038519,037248,038900,037459,033199,037186,Empty,Empty,Empty,Empty
2018-09-15,1,흐림,4%,국6등급,1000,1.1,1.0,7.1,2.9,29.0,32.2,11.1,3.6,62.4,73.1,310.7,12,038516,039312,037236,037723,036850,037247,037673,037949,036949,039587,038333,037379,Empty,Empty,Empty,Empty
2018-09-09,10,맑음,8%,국5등급,1700,6.3,2.2,1.3,4.4,8.7,18.8,3.5,28.1,9.8,64.1,320.4,12,037002,037922,037789,036120,037246,035049,037990,034101,037251,036088,035873,036883,Empty,Empty,Empty,Empty
2018-09-09,7,맑음,8%,국4등급,1400,4.3,1.5,4.1,1.3,35.8,55.0,8.9,1.9,6.0,16.8,205.1,8,037705,033144,037637,034330,035607,037896,035182,034182,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty
2018-09-09,6,맑음,9%,혼4등급,1000,2.8,1.3,1.2,2.3,3.0,5.7,1.6,3.9,3.1,6.5,23.9,11,040216,041590,041575,041593,041685,038513,041729,040109,041726,041686,041671,Empty,Empty,Empty,Empty,Empty
2018-09-09,5,맑음,9%,혼4등급,1700,2.1,1.3,1.5,3.0,5.7,9.2,2.2,4.9,8.9,21.7,57.9,9,037804,038101,030783,039792,038144,039794,038216,038251,038379,Empty,Empty,Empty,Empty,Empty,Empty,Empty
