038053,2018-05-10,7.0,0.0,1.0,
038053,2018-05-09,10.0,1.0,0.0,
038053,2018-05-09,,,,2.0
039502,2018-11-02,15.0,1.0,0.0,
039502,2018-11-01,13.0,0.0,1.0,
039502,2018-10-31,16.0,0.0,1.0,
039502,2018-10-29,12.0,0.0,1.0,
039502,2018-10-28,11.0,0.0,1.0,
039502,2018-10-27,12.0,0.0,1.0,
039502,2018-10-26,15.0,2.0,0.0,
039502,2018-10-25,10.0,2.0,0.0,
039502,2018-10-24,14.0,1.0,0.0,
039502,2018-10-21,14.0,1.0,0.0,
039502,2018-10-20,8.0,1.0,0.0,
039502,2018-10-07,,,,
039502,2018-10-06,14.0,1.0,0.0,
039502,2018-10-05,14.0,0.0,1.0,
039502,2018-10-04,16.0,0.0,1.0,
039502,2018-10-03,12.0,0.0,1.0,
039502,2018-10-01,14.0,0.0,1.0,
039502,2018-09-30,14.0,0.0,1.0,
039502,2018-09-29,14.0,2.0,0.0,
039502,2018-09-28,15.0,1.0,0.0,
039502,2018-09-27,11.0,1.0,0.0,
039502,2018-09-22,15.0,1.0,0.0,
039502,2018-09-21,15.0,1.0,0.0,
039502,2018-09-20,8.0,1.0,0.0,
039502,2018-09-02,,,,
039502,2018-09-01,15.0,1.0,0.0,
039502,2018-08-31,13.0,2.0,0.0,
039502,2018-08-30,11.0,2.0,0.0,
039502,2018-08-29,12.0,1.0,1.0,
039502,2018-08-27,13.0,0.0,1.0,
039502,2018-08-26,13.0,0.0,1.0,
039502,2018-08-25,12.0,1.0,0.0,
039502,2018-08-24,12.0,0.0,1.0,
039502,2018-08-23,13.0,1.0,0.0,
039502,2018-08-22,17.0,1.0,0.0,
039502,2018-08-12,15.0,1.0,0.0,
039502,2018-08-11,8.0,1.0,0.0,
039502,2018-07-28,,,,
039502,2018-07-27,15.0,1.0,0.0,
039502,2018-07-26,17.0,0.0,1.0,
039502,2018-07-25,18.0,0.0,1.0,
039502,2018-07-23,14.0,0.0,1.0,
039502,2018-07-22,11.0,0.0,1.0,
039502,2018-07-21,14.0,0.0,1.0,
039502,2018-07-20,13.0,0.0,1.0,
039502,2018-07-19,13.0,1.0,0.0,
039502,2018-07-18,9.0,1.0,0.0,
039502,2018-07-15,14.0,1.0,0.0,
039502,2018-07-14,15.0,1.0,0.0,
039502,2018-07-13,8.0,1.0,0.0,
039502,2018-07-01,,,,
039502,2018-06-30,9.0,1.0,0.0,
039502,2018-06-29,8.0,0.0,1.0,
039502,2018-06-28,13.0,0.0,1.0,
039502,2018-06-27,16.0,0.0,1.0,
039502,2018-06-25,13.0,0.0,1.0,
039502,2018-06-24,17.0,1.0,1.0,
039502,2018-06-23,19.0,1.0,1.0,
039502,2018-06-22,15.0,0.0,1.0,
039502,2018-06-21,15.0,1.0,0.0,
039502,2018-06-20,15.0,1.0,0.0,
039502,2018-06-17,14.0,1.0,0.0,
039502,2018-06-16,14.0,1.0,0.0,
039502,2018-06-15,15.0,1.0,0.0,
039502,2018-06-14,10.0,1.0,0.0,
